codigo;ex;tabela;descricao;aliqNac;aliqImp;0.0.2
34029039;;0;Outras;34.12;43.28;
34029090;;0;Outras;34.12;43.28;
34031110;;0;Para o tratamento de matérias têxteis;38.77;46.26;
34031120;;0;Para o tratamento de couros e peles;38.77;46.26;
34031190;;0;Outras;38.77;46.26;
34031900;;0;--Outras;38.77;46.26;
34039110;;0;Para o tratamento de matérias têxteis;38.77;46.26;
34039120;;0;Para o tratamento de couros e peles;38.77;46.26;
34039190;;0;Outras;38.77;46.26;
34039900;;0;--Outras;38.77;46.26;
34042010;;0;Ceras artificiais;38.77;46.26;
34042020;;0;Ceras preparadas;38.77;46.26;
34049011;;0;De polietileno, emulsionáveis;38.77;46.26;
34049012;;0;Outras, de polietileno;38.77;46.26;
34049013;;0;De polipropilenoglicóis;38.77;46.26;
34049014;;0;De dímero de alquilceteno com dois grupos alternados n-alquila de C12, C14 e C16, em grânulos;38.77;40.47;
34049019;;0;Outras;38.77;46.26;
34049021;;0;À base de vaselina e álcoois de lanolina (eucerina anidra);38.77;40.47;
34049029;;0;Outras;38.77;46.26;
34051000;;0;-Pomadas, cremes e preparações semelhantes, para calçados ou para couros;36.55;44.89;
34052000;;0;-Encáusticas e preparações semelhantes, para conservação e limpeza de móveis de madeira, soalhos e de outros artigos de madeira;36.55;44.89;
34053000;;0;-Preparações para dar brilho a pinturas de carroçarias e produtos semelhantes, exceto preparações para dar brilho a metais;36.55;44.89;
34054000;;0;-Pastas, pós e outras preparações para arear;36.55;44.89;
34059000;;0;-Outros;36.55;44.89;
34060000;;0;Velas, pavios, círios e artigos semelhantes.;31.45;39.79;
34070010;;0;Pastas para modelar;36.55;44.89;
34070020;;0;“Ceras para dentistas”;36.55;44.89;
34070090;;0;Outras;36.55;44.89;
35011000;;0;-Caseínas;31.45;38.94;
35019011;;0;Caseinato de sódio;31.45;38.94;
35019019;;0;Outros;31.45;38.94;
35019020;;0;Colas de caseína;31.45;38.94;
35021100;;0;--Seca;31.45;38.94;
35021900;;0;--Outra;31.45;38.94;
35022000;;0;-Lactalbumina, incluindo os concentrados de duas ou mais proteínas de soro de leite;31.45;38.94;
35029010;;0;Soroalbumina;31.45;33.15;
35029090;;0;Outros;31.45;38.94;
35030011;;0;De osseína, com grau de pureza superior ou igual a 99,98%, em peso;31.45;33.15;
35030012;;0;De osseína, com grau de pureza inferior a 99,98%, em peso;31.45;38.94;
35030019;;0;Outros;31.45;38.94;
35030090;;0;Outras;31.45;38.94;
35040011;;0;Peptonas e peptonatos;31.45;38.94;
35040019;;0;Outros;31.45;38.94;
35040020;;0;Proteínas de soja em pó, com teor de proteínas superior ou igual a 90%, em peso, em base seca;31.45;38.94;
35040030;;0;Proteínas de batata em pó, com teor de proteínas superior ou igual a 80%, em peso, em base seca;31.45;33.15;
35040090;;0;Outros;31.45;38.94;
35051000;;0;-Dextrina e outros amidos e féculas modificados;31.45;38.94;
35052000;;0;-Colas;31.45;38.94;
35061010;;0;À base de cianoacrilatos;30.75;39.09;
35061090;;0;Outros;30.75;39.09;
35069110;;0;À base de borracha;30.75;39.09;
35069120;;0;À base de polímeros das posições 39.01 a 39.13, dispersos ou para dispersar em meio aquoso;30.75;39.09;
35069190;;0;Outros;30.75;39.09;
35069900;;0;--Outros;30.75;39.09;
35071000;;0;-Coalho e seus concentrados;31.45;38.94;
35079011;;0;Alfa-amilase (Aspergillus oryzae);31.45;38.94;
35079019;;0;Outros;31.45;38.94;
35079021;;0;Fibrinucleases;31.45;38.94;
35079022;;0;Bromelina;31.45;33.15;
35079023;;0;Estreptoquinase;31.45;38.94;
35079024;;0;Estreptodornase;31.45;38.94;
35079025;;0;Mistura de estreptoquinase e estreptodornase;31.45;38.94;
35079026;;0;Papaína;31.45;38.94;
35079029;;0;Outros;31.45;38.94;
35079031;;0;Lisozima e seu cloridrato;31.45;33.15;
35079032;;0;L-Asparaginase;31.45;33.15;
35079039;;0;Outros;31.45;38.94;
35079041;;0;À base de celulases;31.45;38.94;
35079042;;0;À base de transglutaminase;31.45;33.15;
35079049;;0;Outras;31.45;38.94;
36010000;;0;Pólvoras propulsivas.;42.67;49.28;
36020000;;0;Explosivos preparados, exceto pólvoras propulsivas.;40.80;47.41;
36020000;01;0;"Ex 01 - À base de poliácoois (dinamite); outros explosivos preparados com efeito equivalente ao da dinamite";34.12;40.73;
36030000;;0;"Estopins e rastilhos, de segurança; cordéis detonantes; fulminantes e cápsulas fulminantes; escorvas; detonadores elétricos.";40.80;47.41;
36041000;;0;-Fogos de artifício;49.06;56.55;
36049010;;0;Foguetes e cartuchos contra o granizo e semelhantes;41.21;43.96;
36049090;;0;Outros;49.06;56.55;
36049090;01;0;Ex 01 - Foguetes e artigos semelhantes para sinalização;41.21;48.70;
36050000;;0;Fósforos, exceto os artigos de pirotecnia da posição 36.04.;31.45;38.94;
36061000;;0;-Combustíveis líquidos e combustíveis gasosos liquefeitos, em recipientes dos tipos utilizados para carregar ou recarregar isqueiros ou acendedores, com capacidade não superior a 300 cm3;40.80;48.29;
36069000;;0;-Outros;40.80;48.29;
37011010;;0;Sensibilizados em uma face;31.45;38.94;
37011021;;0;Próprios para uso odontológico;31.45;33.15;
37011029;;0;Outros;31.45;38.94;
37012010;;0;Para fotografia a cores (policromo);38.77;40.47;
37012020;;0;Para fotografia monocromática;38.77;40.47;
37013010;;0;Para fotografia a cores (policromo);38.77;40.47;
37013021;;0;De alumínio;38.77;46.26;
37013022;;0;De poliéster;38.77;40.47;
37013029;;0;Outras;38.77;46.26;
37013031;;0;De alumínio;38.77;46.26;
37013039;;0;Outras;38.77;46.26;
37013040;;0;Filmes para as artes gráficas;38.77;46.26;
37013050;;0;Filmes heliográficos, de poliéster;38.77;46.26;
37013090;;0;Outros;38.77;46.26;
37019100;;0;--Para fotografia a cores (policromo);38.77;40.47;
37019900;;0;--Outros;38.77;46.26;
37021010;;0;Sensibilizados em uma face;31.45;38.94;
37021020;;0;Sensibilizados em ambas as faces;31.45;38.94;
37023100;;0;--Para fotografia a cores (policromo);38.77;40.47;
37023200;;0;--Outros, que contenham uma emulsão de halogenetos de prata;38.77;40.47;
37023900;;0;--Outros;38.77;46.26;
37024100;;0;--De largura superior a 610 mm e comprimento superior a 200 m, para fotografia a cores (policromo);38.77;40.47;
37024210;;0;Para as artes gráficas;38.77;46.26;
37024290;;0;Outros;38.77;40.47;
37024310;;0;Para as artes gráficas;38.77;46.26;
37024320;;0;Heliográficos, de poliéster;38.77;46.26;
37024390;;0;Outros;38.77;40.47;
37024410;;0;Para fotografia a cores (policromo);38.77;40.47;
37024421;;0;Para as artes gráficas;38.77;46.26;
37024422;;0;Fotopolimerizáveis, sensibilizadas à base de compostos acrílicos, dos tipos utilizados para a fabricação de circuitos impressos;38.77;40.47;
37024429;;0;Outros;38.77;46.26;
37025200;;0;--De largura não superior a 16 mm;38.77;40.47;
37025200;01;0;Ex 01 - Filmes cinematográficos de 16 mm de largura e comprimento superior a 14m;31.45;33.15;
37025300;;0;--De largura superior a 16 mm, mas não superior a 35 mm, e comprimento não superior a 30 m, para diapositivos;38.77;40.47;
37025411;;0;Em bobinas (filmpacks);38.77;40.47;
37025412;;0;De 12 exposições (0,5 m de comprimento), de 24 exposições (1,0 m de comprimento) ou de 36 exposições (1,5 m de comprimento);38.77;44.47;
37025419;;0;Outros;38.77;46.26;
37025491;;0;Em bobinas (filmpacks);38.77;40.47;
37025499;;0;Outros;38.77;46.26;
37025510;;0;De largura igual a 35 mm;31.45;37.15;
37025590;;0;Outros;38.77;46.26;
37025600;;0;--De largura superior a 35 mm;38.77;40.47;
37029600;;0;--De largura não superior a 35 mm e comprimento não superior a 30 m;38.77;40.47;
37029600;01;0;Ex 01 - De largura não superior a 16mm e comprimento superior a 14 metros;31.45;33.15;
37029700;;0;--De largura não superior a 35 mm e comprimento superior a 30 m;31.45;33.15;
37029700;01;0;Ex 01 - De largura não superior a 16mm;38.77;40.47;
37029800;;0;--De largura superior a 35 mm;38.77;46.26;
37031010;;0;Para fotografia a cores (policromo);38.77;46.26;
37031021;;0;Papel heliográfico;38.77;46.26;
37031029;;0;Outros;38.77;46.26;
37032000;;0;-Outros, para fotografia a cores (policromo);38.77;40.47;
37039010;;0;Papel para fotocomposição;38.77;46.26;
37039090;;0;Outros;38.77;46.26;
37040000;;0;Chapas, filmes, papéis, cartões e têxteis, fotográficos, impressionados mas não revelados.;34.12;41.61;
37040000;01;0;Ex 01 - Chapas e filmes;31.45;38.94;
37051000;;0;-Para reprodução ofsete;31.45;38.94;
37059010;;0;Fotomáscaras sobre vidro plano, positivas, próprias para gravação em pastilhas de silício (chips) para fabricação de microestruturas eletrônicas;31.45;32.05;
37059090;;0;Outros;31.45;38.94;
37061000;;0;-De largura igual ou superior a 35 mm;31.45;38.94;
37069000;;0;-Outros;31.45;38.94;
37071000;;0;-Emulsões para sensibilização de superfícies;38.77;46.26;
37079010;;0;Fixadores;38.77;46.26;
37079021;;0;À base de negro-de-carbono ou de um corante e resinas termoplásticas, para a reprodução de documentos por processo eletrostático;38.77;46.26;
37079029;;0;Outros;38.77;46.26;
37079030;;0;Compostos diazóicos fotossensíveis para preparação de emulsões;38.77;40.47;
37079090;;0;Outros;38.77;46.26;
38011000;;0;-Grafita artificial;31.45;33.15;
38012010;;0;Suspensão semicoloidal em óleos minerais;36.55;42.25;
38012090;;0;Outros;36.55;42.25;
38013010;;0;Pasta carbonada para eletrodos;36.55;38.25;
38013090;;0;Outras;36.55;38.25;
38019000;;0;-Outras;36.55;42.25;
38021000;;0;-Carvões ativados;31.45;38.06;
38029010;;0;Farinhas siliciosas fósseis;31.45;38.06;
38029020;;0;Bentonita;31.45;38.06;
38029030;;0;Atapulgita;31.45;33.15;
38029040;;0;Outras argilas e terras;31.45;38.06;
38029050;;0;Bauxita;31.45;33.15;
38029090;;0;Outros;31.45;38.06;
38030000;;0;Tall oil, mesmo refinado.;31.45;38.06;
38040011;;0;Ao sulfito;31.45;37.15;
38040012;;0;À soda ou ao sulfato;36.55;42.25;
38040020;;0;Lignossulfonatos;31.45;37.15;
38051000;;0;-Essências de terebintina, de pinheiro ou provenientes da fabricação da pasta de papel ao sulfato;31.45;38.94;
38059010;;0;Óleo de pinho;36.55;44.04;
38059090;;0;Outros;31.45;38.94;
38061000;;0;-Colofônias e ácidos resínicos;31.45;38.06;
38062000;;0;-Sais de colofônias, de ácidos resínicos ou de derivados de colofônias ou de ácidos resínicos, exceto os sais de aductos de colofônias;31.45;38.94;
38063000;;0;-Gomas ésteres;36.55;44.04;
38069011;;0;Colofônias oxidadas, hidrogenadas, desidrogenadas, polimerizadas ou modificadas com ácidos fumárico ou maléico ou com anidrido maléico;31.45;38.94;
38069012;;0;"Abietatos de metila ou de benzila; hidroabietato de metila";31.45;38.94;
38069019;;0;Outros;31.45;38.94;
38069090;;0;Outros;31.45;38.94;
38069090;01;0;Ex 01 - Gomas fundidas;36.55;44.04;
38070000;;0;"Alcatrões de madeira; óleos de alcatrão de madeira; creosoto de madeira; metileno; breu (pez) vegetal; breu (pez) para a indústria da cerveja e preparações semelhantes à base de colofônias, de ácidos resínicos ou de breu (pez) vegetal.";31.45;38.94;
38070000;01;0;Ex 01 - Solventes e diluentes compostos para vernizes ou produtos semelhantes;36.55;44.04;
38085010;;0;Apresentados em formas ou embalagens exclusivamente para uso direto em aplicações domissanitárias;20.11;27.60;
38085021;;0;À base de metamidofós ou monocrotofós;20.11;27.60;
38085029;;0;Outros;20.11;24.86;
38085029;01;0;Ex 01 - Desinfetantes sem propriedades acessórias odoríferas e desodorizantes de ambientes, exceto à base de hipoclorito de sódio;22.78;27.53;
38085029;02;0;Ex 02 - Desinfetantes com propriedades acessórias odoríferas ou desodorizantes de ambientes;33.06;37.81;
38089111;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089119;;0;Outros;20.11;27.60;
38089120;;0;Apresentados de outro modo, contendo bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089191;;0;À base de acefato ou de Bacillus thuringiensis;20.11;27.60;
38089192;;0;À base de cipermetrinas ou de permetrina;20.11;27.60;
38089193;;0;À base de dicrotofós;20.11;27.60;
38089194;;0;À base de dissulfoton ou de endossulfan;20.11;27.60;
38089195;;0;À base de fosfeto de alumínio;20.11;27.60;
38089196;;0;À base de diclorvós ou de triclorfon;20.11;27.60;
38089197;;0;À base de óleo mineral ou de tiometon;20.11;27.60;
38089198;;0;À base de sulfluramida;20.11;26.72;
38089199;;0;Outros;20.11;24.86;
38089211;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089219;;0;Outros;20.11;27.60;
38089220;;0;Apresentados de outro modo, contendo bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
3808929;;0;Outros;20.11;20.71;
38089291;;0;À base de hidróxido de cobre, de oxicloreto de cobre ou de óxido cuproso;20.11;27.60;
38089292;;0;À base de enxofre ou de ziram;20.11;27.60;
38089293;;0;À base de mancozeb ou de maneb;20.11;27.60;
38089294;;0;À base de sulfiram;20.11;27.60;
38089295;;0;À base de compostos de arsênio, cobre ou cromo, exceto os produtos do subitem 3808.92.91;20.11;27.60;
38089296;;0;À base de thiram;20.11;27.60;
38089297;;0;À base de propiconazol;20.11;26.72;
38089299;;0;Outros;20.11;24.86;
38089311;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089319;;0;Outros;20.11;27.60;
38089321;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089322;;0;Outros, à base de ácido 2,4-diclorofenoxiacético (2,4-D), de ácido 4-(2,4-diclorofenoxi)butírico (2,4-DB), de ácido (4-cloro-2-metil)fenoxiacético (MCPA) ou de derivados de 2,4-D ou 2,4-DB;20.11;27.60;
38089323;;0;Outros, à base de alaclor, de ametrina, de atrazina ou de diuron;20.11;27.60;
38089324;;0;Outros, à base de glifosato ou seus sais, de imazaquim ou de lactofen;20.11;27.60;
38089325;;0;Outros, à base de dicloreto de paraquat, de propanil ou de simazina;20.11;27.60;
38089326;;0;Outros, à base de trifluralina;20.11;27.60;
38089327;;0;Outros, à base de imazetapir;20.11;26.72;
38089329;;0;Outros;20.11;24.86;
38089331;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089332;;0;Outros, apresentados em formas ou embalagens exclusivamente para uso direto em aplicações domissanitárias;20.11;27.60;
38089333;;0;Outros;20.11;24.86;
38089341;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089349;;0;Outros;20.11;27.60;
38089351;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089352;;0;Outros, à base de hidrazida maléica;20.11;27.60;
38089359;;0;Outros;20.11;24.86;
38089411;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;22.78;30.27;
38089411;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;33.06;40.55;
38089419;;0;Outros;22.78;30.27;
38089419;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;33.06;40.55;
38089419;02;0;Ex 02 - À base de hipoclorito de sódio;20.11;27.60;
38089421;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;22.78;30.27;
38089421;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;33.06;40.55;
38089422;;0;Outros, à base de 2-(tiocianometiltio) benzotiazol;22.78;30.27;
38089422;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;33.06;40.55;
38089429;;0;Outros;22.78;27.53;
38089429;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;33.06;37.81;
38089429;02;0;Ex 02 - À base de hipoclorito de sódio;20.11;24.86;
38089911;;0;Que contenham bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089919;;0;Outros;20.11;27.60;
38089920;;0;Apresentados de outro modo, contendo bromometano (brometo de metila) ou bromoclorometano;20.11;27.60;
38089991;;0;Acaricidas à base de amitraz, de clorfenvinfós ou de propargite;20.11;27.60;
38089992;;0;Acaricidas à base de ciexatin ou de óxido de fembutatin (óxido de fenbutatin);20.11;27.60;
38089993;;0;Outros acaricidas;20.11;24.86;
38089994;;0;Nematicidas à base de metam sódio;20.11;27.60;
38089995;;0;Outros nematicidas;20.11;24.86;
38089996;;0;Raticidas;20.11;24.86;
38089999;;0;Outros;20.11;24.86;
38091010;;0;Dos tipos utilizados na indústria têxtil;31.45;38.94;
38091090;;0;Outros;31.45;38.94;
38099110;;0;Aprestos preparados;31.45;38.94;
38099120;;0;Preparações mordentes;31.45;38.94;
38099130;;0;Produtos ignífugos;36.55;44.04;
38099141;;0;À base de parafina ou de derivados de ácidos graxos;36.55;44.04;
38099149;;0;Outros;36.55;44.04;
38099190;;0;Outros;31.45;38.94;
38099211;;0;À base de parafina ou de derivados de ácidos graxos;36.55;44.04;
38099219;;0;Outros;36.55;44.04;
38099290;;0;Outros;31.45;38.94;
38099290;01;0;Ex 01 - Preparações ignífugas;36.55;44.04;
38099311;;0;À base de parafina ou de derivados de ácidos graxos;36.55;44.04;
38099319;;0;Outros;36.55;44.04;
38099390;;0;Outros;31.45;38.94;
38099390;01;0;Ex 01 - Preparações ignífugas;36.55;44.04;
38101010;;0;Preparações para decapagem de metais;31.45;38.94;
38101020;;0;Pastas e pós para soldar;31.45;38.94;
38109000;;0;-Outros;31.45;38.94;
38111100;;0;--À base de compostos de chumbo;35.60;37.30;
38111900;;0;--Outras;35.60;37.30;
38112110;;0;Melhoradores do índice de viscosidade;35.60;43.09;
38112120;;0;Antidesgastes, anticorrosivos ou antioxidantes, contendo dialquilditiofosfato de zinco ou diarilditiofosfato de zinco;35.60;43.09;
38112130;;0;Dispersantes sem cinzas;35.60;43.09;
38112140;;0;Detergentes metálicos;35.60;43.09;
38112150;;0;Outras preparações contendo, pelo menos, um de quaisquer dos produtos compreendidos nos itens 3811.21.10, 3811.21.20, 3811.21.30 e 3811.21.40;35.60;43.09;
38112190;;0;Outros;35.60;37.30;
38112910;;0;Dispersantes sem cinzas;35.60;43.09;
38112920;;0;Detergentes metálicos;35.60;43.09;
38112990;;0;Outros;35.60;43.09;
38119010;;0;Dispersantes sem cinzas, para óleos de petróleo combustíveis;35.60;43.09;
38119090;;0;Outros;35.60;37.30;
38121000;;0;-Preparações denominadas “aceleradores de vulcanização”;36.55;44.04;
38122000;;0;-Plastificantes compostos para borracha ou plásticos;36.55;44.04;
38123011;;0;Que contenham derivados N-substituídos de p-fenilenodiamina;36.55;44.04;
38123012;;0;Que contenham fosfitos de alquila, de arila ou de alquil-arila;36.55;44.04;
38123013;;0;Que contenham 2,2,4-trimetil-1,2-diidroquinoleína polimerizada;36.55;44.04;
